,Negative,Positive,Word
2000,5.633558431549732e-07,1.5607015353401349e-06,450mm
2001,1.1267116863099467e-06,7.803507676700674e-07,450x
2002,1.1267116863099467e-06,1.5607015353401349e-06,451
2003,1.690067529464919e-06,7.803507676700674e-07,45115
2004,1.1267116863099467e-06,7.803507676700674e-07,452
2005,5.633558431549732e-07,1.5607015353401349e-06,4550
2006,5.633558431549732e-07,1.5607015353401349e-06,4550n
2007,1.1267116863099467e-06,7.803507676700674e-07,4561
2008,5.633558431549732e-07,1.5607015353401349e-06,45acp
2009,5.633558431549732e-07,1.5607015353401349e-06,45c
2010,1.1267116863099467e-06,7.803507676700674e-07,45db
2011,1.1267116863099467e-06,7.803507676700674e-07,45f
2012,5.633558431549732e-07,1.5607015353401349e-06,45ft
2013,1.1267116863099467e-06,7.803507676700674e-07,45hrs
2014,5.633558431549732e-07,1.5607015353401349e-06,45lbs
2015,1.690067529464919e-06,7.803507676700674e-07,45mb
2016,2.8167792157748644e-06,7.803507676700674e-07,45min
2017,5.070202588394763e-06,3.12140307068027e-06,45mm
2018,5.633558431549732e-07,1.5607015353401349e-06,45rpm
2019,5.633558431549732e-07,3.12140307068027e-06,45s
2020,5.633558431549732e-07,1.5607015353401349e-06,45x
2021,7.886981804169628e-06,7.803507676700683e-06,46
2022,1.1267116863099467e-06,4.682104606020402e-06,460
2023,5.633558431549732e-07,1.5607015353401349e-06,4600
2024,5.633558431549732e-07,1.5607015353401349e-06,460106
2025,5.633558431549732e-07,1.5607015353401349e-06,460k
2026,1.1267116863099467e-06,7.803507676700674e-07,460mg
2027,5.633558431549732e-07,1.5607015353401349e-06,4611
2028,5.633558431549732e-07,1.5607015353401349e-06,4630
2029,2.2534233726198934e-06,7.803507676700674e-07,46365
2030,1.1267116863099467e-06,7.803507676700674e-07,46505
2031,1.1267116863099467e-06,7.803507676700674e-07,4670k
2032,2.8167792157748644e-06,7.023156909030611e-06,46mm
2033,6.760270117859677e-06,3.12140307068027e-06,47
2034,1.1267116863099467e-06,7.803507676700674e-07,470
2035,1.1267116863099467e-06,1.5607015353401349e-06,4700
2036,1.1267116863099467e-06,7.803507676700674e-07,4730s
2037,1.1267116863099467e-06,7.803507676700674e-07,475
2038,1.1267116863099467e-06,7.803507676700674e-07,476
2039,1.1267116863099467e-06,1.5607015353401349e-06,477
2040,2.2534233726198934e-06,7.803507676700674e-07,478
2041,1.1267116863099467e-06,7.803507676700674e-07,478usb
2042,5.633558431549732e-07,1.5607015353401349e-06,479
2043,1.1267116863099467e-06,7.803507676700674e-07,4790k
2044,1.1267116863099467e-06,7.803507676700674e-07,47gb
2045,2.2534233726198934e-06,7.803507676700674e-07,47le8500
2046,1.690067529464919e-06,7.803507676700674e-07,47th
2047,1.1267116863099467e-06,7.803507676700674e-07,47uf
2048,5.633558431549732e-07,1.5607015353401349e-06,47x
2049,2.1970877883043974e-05,1.638736612107141e-05,48
2050,5.070202588394763e-06,3.901753838350334e-06,480
2051,1.690067529464919e-06,3.12140307068027e-06,4800
2052,5.633558431549732e-07,1.5607015353401349e-06,48069_10151631474538413_1045403296_n
2053,1.1267116863099467e-06,3.12140307068027e-06,480i
2054,1.690067529464919e-06,7.803507676700674e-07,480mb
2055,2.2534233726198934e-06,2.341052303010201e-06,480mbps
2056,4.506846745239788e-06,3.12140307068027e-06,480p
2057,5.633558431549732e-07,1.5607015353401349e-06,486rc2
2058,5.633558431549732e-07,1.5607015353401349e-06,488
2059,5.633558431549732e-07,1.5607015353401349e-06,488rc2
2060,5.633558431549732e-07,1.5607015353401349e-06,48c
2061,1.1267116863099467e-06,7.803507676700674e-07,48hrs
2062,1.1267116863099467e-06,1.5607015353401349e-06,48khz
2063,5.633558431549732e-07,2.341052303010201e-06,48mb
2064,5.633558431549732e-07,1.5607015353401349e-06,48mm
2065,1.1267116863099467e-06,7.803507676700674e-07,48th
2066,2.8167792157748644e-06,3.901753838350334e-06,48x
2067,1.2393828549409415e-05,1.0924910747380946e-05,49
2068,2.8167792157748644e-06,7.803507676700674e-07,490
2069,1.1267116863099467e-06,7.803507676700674e-07,490k
2070,5.633558431549732e-07,1.5607015353401349e-06,490z
2071,1.690067529464919e-06,1.5607015353401349e-06,492
2072,5.633558431549732e-07,1.5607015353401349e-06,493
2073,5.633558431549732e-07,1.5607015353401349e-06,495
2074,5.633558431549732e-07,1.5607015353401349e-06,495ml
2075,3.943490902084813e-06,1.5607015353401349e-06,499
2076,5.633558431549739e-06,5.462455373690473e-06,49mm
2077,1.1267116863099467e-06,7.803507676700674e-07,49th
2078,1.1267116863099467e-06,3.901753838350334e-06,4a
2079,3.380135058929838e-06,1.5607015353401349e-06,4aa
2080,1.1267116863099467e-06,7.803507676700674e-07,4aaa
2081,1.690067529464919e-06,7.803507676700674e-07,4aas
2082,1.1267116863099467e-06,7.803507676700674e-07,4aat
2083,5.633558431549732e-07,1.5607015353401349e-06,4afd
2084,1.1267116863099467e-06,7.803507676700674e-07,4am
2085,1.1267116863099467e-06,7.803507676700674e-07,4blue
2086,5.633558431549732e-07,1.5607015353401349e-06,4cm
2087,1.1267116863099467e-06,7.803507676700674e-07,4cyl
2088,1.690067529464919e-06,3.901753838350334e-06,4d
2089,5.633558431549732e-07,1.5607015353401349e-06,4dbmv
2090,1.1267116863099467e-06,7.803507676700674e-07,4dbu
2091,1.1267116863099467e-06,7.803507676700674e-07,4dr
2092,1.690067529464919e-06,7.803507676700674e-07,4e6s
2093,5.633558431549732e-07,2.341052303010201e-06,4f
2094,5.633558431549732e-07,1.5607015353401349e-06,4front
2095,1.1267116863099467e-06,3.12140307068027e-06,4ft
2096,1.0703761019944491e-05,7.023156909030611e-06,4g
2097,2.2534233726198934e-06,7.803507676700674e-07,4ga
2098,4.506846745239788e-06,7.803507676700683e-06,4gb
2099,8.450337647324603e-06,6.242806141360541e-06,4ghz
2100,5.633558431549732e-07,1.5607015353401349e-06,4gig
2101,1.1267116863099467e-06,7.803507676700674e-07,4gz
2102,5.633558431549732e-07,1.5607015353401349e-06,4h
2103,1.1267116863099467e-06,7.803507676700674e-07,4hours
2104,1.1267116863099467e-06,7.803507676700674e-07,4hr
2105,5.633558431549732e-07,2.341052303010201e-06,4hrs
2106,1.1267116863099467e-06,5.462455373690473e-06,4in
2107,7.3236259610146495e-06,1.0924910747380946e-05,4k
2108,3.380135058929838e-06,2.4190873797772068e-05,4l
2109,5.633558431549732e-07,2.341052303010201e-06,4lb
2110,5.633558431549732e-07,2.341052303010201e-06,4lbs
2111,5.633558431549732e-07,1.5607015353401349e-06,4m
2112,1.690067529464919e-06,1.5607015353401349e-06,4mb
2113,5.633558431549732e-07,1.5607015353401349e-06,4mg
2114,2.2534233726198934e-06,7.803507676700674e-07,4mhz
2115,1.1267116863099467e-06,7.803507676700674e-07,4ml
2116,5.633558431549739e-06,3.901753838350334e-06,4mm
2117,2.8167792157748644e-06,8.583858444370743e-06,4mp
2118,5.633558431549732e-07,2.341052303010201e-06,4mpel
2119,5.633558431549732e-07,1.5607015353401349e-06,4ohm
2120,1.1267116863099467e-06,1.5607015353401349e-06,4ohms
2121,1.1267116863099467e-06,1.5607015353401349e-06,4oz
2122,2.8167792157748644e-06,1.5607015353401349e-06,4p
2123,1.1267116863099467e-06,2.341052303010201e-06,4pin
2124,1.690067529464919e-06,7.803507676700674e-07,4port
2125,1.690067529464919e-06,7.803507676700674e-07,4postrack42u
2126,5.633558431549732e-07,1.5607015353401349e-06,4ps
2127,1.1267116863099467e-06,7.803507676700674e-07,4rd
2128,5.633558431549732e-07,4.682104606020402e-06,4runner
2129,2.8167792157748644e-06,2.341052303010201e-06,4s
2130,2.2534233726198934e-06,7.803507676700674e-07,4se
2131,1.1267116863099467e-06,1.5607015353401349e-06,4stars
2132,1.1267116863099467e-06,7.803507676700674e-07,4tb
2133,2.1970877883043974e-05,1.638736612107141e-05,4th
2134,1.1267116863099467e-06,7.803507676700674e-07,4the
2135,1.690067529464919e-06,7.803507676700674e-07,4ths
2136,5.633558431549732e-07,1.5607015353401349e-06,4ti
2137,2.2534233726198934e-06,7.803507676700674e-07,4track
2138,1.1267116863099467e-06,7.803507676700674e-07,4tracks
2139,1.1267116863099467e-06,2.341052303010201e-06,4u
2140,1.690067529464919e-06,7.803507676700674e-07,4v
2141,1.1267116863099467e-06,7.803507676700674e-07,4vdc
2142,1.1267116863099467e-06,7.803507676700674e-07,4w
2143,1.1267116863099467e-06,7.803507676700674e-07,4watts
2144,5.633558431549732e-07,2.341052303010201e-06,4wbn9
2145,5.633558431549732e-07,1.5607015353401349e-06,4wd
2146,3.211128305983345e-05,2.7312276868452344e-05,4x
2147,5.633558431549732e-07,1.5607015353401349e-06,4x0
2148,1.690067529464919e-06,6.242806141360541e-06,4x4
2149,1.1267116863099467e-06,7.803507676700674e-07,4x5
2150,5.633558431549739e-06,1.4826664585731277e-05,4x6
2151,5.633558431549732e-07,1.5607015353401349e-06,4y
2152,0.00031209913710785494,0.0002988743440176355,50
2153,6.70393453354419e-05,8.739928597904744e-05,500
2154,8.450337647324603e-06,5.462455373690473e-06,5000
2155,5.633558431549732e-07,1.5607015353401349e-06,50000
2156,1.1267116863099467e-06,7.803507676700674e-07,5000pro
2157,1.1267116863099467e-06,7.803507676700674e-07,5000s
2158,1.1267116863099467e-06,7.803507676700674e-07,5000w
2159,1.1267116863099467e-06,7.803507676700674e-07,5004
2160,1.690067529464919e-06,7.803507676700674e-07,5005
2161,1.690067529464919e-06,7.803507676700674e-07,500d
2162,5.633558431549732e-07,1.5607015353401349e-06,500dg
2163,5.633558431549732e-07,1.5607015353401349e-06,500dx
2164,1.1267116863099467e-06,7.803507676700674e-07,500e
2165,1.690067529464919e-06,7.803507676700674e-07,500g
2166,5.070202588394763e-06,2.341052303010201e-06,500gb
2167,1.1267116863099467e-06,7.803507676700674e-07,500hz
2168,2.2534233726198934e-06,7.803507676700674e-07,500k
2169,1.690067529464919e-06,7.803507676700674e-07,500ma
2170,1.1267116863099467e-06,7.803507676700674e-07,500mah
2171,1.690067529464919e-06,7.803507676700674e-07,500mb
2172,1.1267116863099467e-06,7.803507676700674e-07,500mbps
2173,5.633558431549732e-07,1.5607015353401349e-06,500meg
2174,1.1267116863099467e-06,1.5607015353401349e-06,500mhz
2175,3.380135058929838e-06,9.364209212040806e-06,500mm
2176,5.633558431549732e-07,1.5607015353401349e-06,500mw
2177,1.1267116863099467e-06,2.341052303010201e-06,500s
2178,1.1267116863099467e-06,7.803507676700674e-07,500th
2179,1.1267116863099467e-06,7.803507676700674e-07,500up
2180,1.690067529464919e-06,7.803507676700674e-07,500v
2181,2.2534233726198934e-06,3.12140307068027e-06,500w
2182,1.690067529464919e-06,7.803507676700674e-07,500watts
2183,3.943490902084813e-06,7.803507676700674e-07,501
2184,5.633558431549732e-07,1.5607015353401349e-06,5010fd
2185,1.1267116863099467e-06,7.803507676700674e-07,5017
2186,6.196914274704707e-06,7.803507676700674e-07,502
2187,1.1267116863099467e-06,7.803507676700674e-07,503
2188,3.380135058929838e-06,1.5607015353401349e-06,504
2189,5.633558431549732e-07,1.0924910747380946e-05,505
2190,1.1267116863099467e-06,4.682104606020402e-06,5050
2191,5.633558431549732e-07,3.12140307068027e-06,505p
2192,5.633558431549732e-07,1.5607015353401349e-06,505w
2193,2.2534233726198934e-06,4.682104606020402e-06,5060
2194,1.1267116863099467e-06,1.5607015353401349e-06,5080
2195,1.1267116863099467e-06,7.803507676700674e-07,508k
2196,2.8167792157748644e-06,7.803507676700674e-07,50a
2197,1.690067529464919e-06,7.803507676700674e-07,50az
2198,1.1267116863099467e-06,1.5607015353401349e-06,50c
2199,5.633558431549732e-07,1.5607015353401349e-06,50crm80rs
2200,4.506846745239788e-06,1.2485612282721082e-05,50d
2201,5.633558431549732e-07,3.12140307068027e-06,50db
2202,1.1267116863099467e-06,7.803507676700674e-07,50dbi
2203,5.633558431549732e-07,1.5607015353401349e-06,50dx
2204,1.1267116863099467e-06,7.803507676700674e-07,50f
2205,5.633558431549732e-07,1.5607015353401349e-06,50f1
2206,5.633558431549739e-06,6.242806141360541e-06,50ft
2207,3.380135058929838e-06,1.5607015353401349e-06,50hz
2208,5.633558431549732e-07,1.5607015353401349e-06,50in
2209,1.690067529464919e-06,1.5607015353401349e-06,50k
2210,1.1267116863099467e-06,7.803507676700674e-07,50kb
2211,5.633558431549732e-07,1.5607015353401349e-06,50kbps
2212,1.1267116863099467e-06,7.803507676700674e-07,50kw
2213,5.633558431549732e-07,2.341052303010201e-06,50l
2214,2.8167792157748644e-06,7.803507676700674e-07,50lb
2215,1.1267116863099467e-06,7.803507676700674e-07,50lbs
2216,1.1267116863099467e-06,7.803507676700674e-07,50lc14
2217,5.633558431549732e-07,1.5607015353401349e-06,50lm
2218,2.8167792157748644e-06,1.5607015353401349e-06,50mb
2219,1.690067529464919e-06,7.803507676700674e-07,50mbps
2220,5.633558431549732e-07,1.5607015353401349e-06,50mbs
2221,7.886981804169622e-05,0.00019742874422052706,50mm
2222,1.1267116863099467e-06,7.803507676700674e-07,50mph
2223,1.690067529464919e-06,7.803507676700674e-07,50pack
2224,5.633558431549732e-07,3.12140307068027e-06,50pk
2225,1.690067529464919e-06,3.12140307068027e-06,50s
2226,5.633558431549732e-07,1.5607015353401349e-06,50th
2227,5.633558431549732e-07,1.5607015353401349e-06,50una1cbxqm
2228,5.633558431549732e-07,1.5607015353401349e-06,50usd
2229,1.1267116863099467e-06,7.803507676700674e-07,50v
2230,4.506846745239788e-06,1.5607015353401349e-06,50w
2231,1.1267116863099467e-06,7.803507676700674e-07,50watts
2232,5.633558431549732e-07,1.5607015353401349e-06,50x100
2233,1.1267116863099467e-06,7.803507676700674e-07,50x50
2234,3.943490902084813e-06,6.242806141360541e-06,51
2235,2.2534233726198934e-06,7.023156909030611e-06,510
2236,2.8167792157748644e-06,1.5607015353401349e-06,5100
2237,5.633558431549732e-07,1.5607015353401349e-06,5100s
2238,1.1267116863099467e-06,7.803507676700674e-07,510a
2239,5.633558431549732e-07,1.5607015353401349e-06,510hdt
2240,5.633558431549732e-07,1.5607015353401349e-06,510xlm
2241,1.1267116863099467e-06,7.803507676700674e-07,511
2242,2.2534233726198934e-06,7.803507676700674e-07,511a
2243,1.0703761019944491e-05,1.560701535340134e-05,512
2244,1.690067529464919e-06,7.803507676700674e-07,512gb
2245,5.633558431549732e-07,3.12140307068027e-06,512k
2246,1.1267116863099467e-06,1.5607015353401349e-06,512m
2247,8.450337647324603e-06,3.1214030706802684e-05,512mb
2248,5.633558431549732e-07,1.5607015353401349e-06,512mbs
2249,5.633558431549732e-07,3.12140307068027e-06,512x384
2250,1.690067529464919e-06,7.803507676700674e-07,5131
2251,2.8167792157748644e-06,7.803507676700674e-07,514
2252,2.2534233726198934e-06,1.5607015353401349e-06,515
2253,1.1267116863099467e-06,1.5607015353401349e-06,515s
2254,1.1267116863099467e-06,7.803507676700674e-07,516
2255,5.633558431549732e-07,3.12140307068027e-06,518
2256,5.633558431549732e-07,1.5607015353401349e-06,518s
2257,1.1267116863099467e-06,7.803507676700674e-07,51c
2258,5.633558431549732e-07,1.5607015353401349e-06,51inch
2259,5.633558431549732e-07,2.341052303010201e-06,51s
2260,1.1830472706254435e-05,1.3265963050391135e-05,52
2261,5.070202588394763e-06,6.242806141360541e-06,520
2262,1.690067529464919e-06,1.2485612282721082e-05,5200
2263,5.633558431549732e-07,1.5607015353401349e-06,520se
2264,1.1267116863099467e-06,7.803507676700674e-07,52250
2265,5.633558431549739e-06,3.901753838350334e-06,524
2266,1.1267116863099467e-06,7.803507676700674e-07,5241
2267,1.1267116863099467e-06,2.341052303010201e-06,525
2268,5.633558431549732e-07,3.12140307068027e-06,525s
2269,1.1267116863099467e-06,7.803507676700674e-07,52c
2270,5.633558431549732e-07,1.5607015353401349e-06,52lx7
2271,3.2674638902988416e-05,2.80926276361224e-05,52mm
2272,1.1267116863099467e-06,7.803507676700674e-07,52sg
2273,1.1267116863099467e-06,7.803507676700674e-07,52w
2274,3.380135058929838e-06,3.901753838350334e-06,52x
2275,2.8167792157748644e-06,3.12140307068027e-06,53
2276,5.633558431549732e-07,4.682104606020402e-06,530
2277,1.1267116863099467e-06,3.12140307068027e-06,5300
2278,1.1267116863099467e-06,7.803507676700674e-07,5300g
2279,5.633558431549732e-07,1.5607015353401349e-06,530d
2280,1.1267116863099467e-06,7.803507676700674e-07,530i
2281,1.1267116863099467e-06,1.5607015353401349e-06,530t
2282,1.1267116863099467e-06,7.803507676700674e-07,530tx
2283,1.1267116863099467e-06,4.682104606020402e-06,5312
2284,1.1267116863099467e-06,1.5607015353401349e-06,533
2285,1.1267116863099467e-06,7.803507676700674e-07,533mhz
2286,1.1267116863099467e-06,7.803507676700674e-07,53727
2287,1.1267116863099467e-06,7.803507676700674e-07,53c
2288,7.3236259610146495e-06,1.0144559979710872e-05,54
2289,3.943490902084813e-06,7.803507676700683e-06,540
2290,1.690067529464919e-06,2.341052303010201e-06,5400
2291,1.1267116863099467e-06,1.5607015353401349e-06,5400rpm
2292,1.1267116863099467e-06,7.803507676700674e-07,5403780
2293,5.633558431549732e-07,1.5607015353401349e-06,5407
2294,1.690067529464919e-06,3.901753838350334e-06,5435
2295,1.1267116863099467e-06,7.803507676700674e-07,5450
2296,1.1267116863099467e-06,7.803507676700674e-07,5455
2297,1.1267116863099467e-06,7.803507676700674e-07,5477
2298,1.2957184392564385e-05,1.5607015353401349e-06,54g
2299,1.1267116863099467e-06,7.803507676700674e-07,54mb
2300,5.633558431549732e-07,1.5607015353401349e-06,54mbit
2301,3.380135058929838e-06,5.462455373690473e-06,54mbps
2302,1.1267116863099467e-06,7.803507676700674e-07,54mbytes
2303,5.633558431549732e-07,3.12140307068027e-06,54mm
2304,1.1267116863099467e-06,7.803507676700674e-07,54mps
2305,5.633558431549732e-07,1.5607015353401349e-06,54th
2306,3.549141811876334e-05,7.959577830234678e-05,55
2307,1.0703761019944491e-05,1.4826664585731277e-05,550
2308,3.380135058929838e-06,1.4826664585731277e-05,5500
2309,1.1267116863099467e-06,7.803507676700674e-07,5500s
2310,1.1267116863099467e-06,7.803507676700674e-07,5504
2311,5.633558431549732e-07,1.5607015353401349e-06,5505
2312,1.1267116863099467e-06,7.803507676700674e-07,5508
2313,3.380135058929838e-06,7.803507676700674e-07,550d
2314,5.633558431549732e-07,2.341052303010201e-06,550ex
2315,5.633558431549732e-07,1.5607015353401349e-06,550ish
2316,5.070202588394763e-06,3.12140307068027e-06,550mhz
2317,1.1267116863099467e-06,7.803507676700674e-07,5513
2318,5.633558431549732e-07,1.5607015353401349e-06,55250
2319,1.1267116863099467e-06,7.803507676700674e-07,554
2320,5.633558431549732e-07,1.5607015353401349e-06,554kb
2321,2.8167792157748644e-06,1.1705261515051016e-05,555
2322,1.1267116863099467e-06,7.803507676700674e-07,5550
2323,1.1267116863099467e-06,4.682104606020402e-06,555s
2324,1.1267116863099467e-06,7.803507676700674e-07,5561
2325,1.1267116863099467e-06,7.803507676700674e-07,558
2326,1.1267116863099467e-06,7.803507676700674e-07,55h
2327,1.1267116863099467e-06,7.803507676700674e-07,55hz
2328,1.1267116863099467e-06,7.803507676700674e-07,55lm7600
2329,5.633558431549732e-07,1.5607015353401349e-06,55min
2330,1.126711686309946e-05,4.604069529253395e-05,55mm
2331,1.690067529464919e-06,7.803507676700674e-07,55mmm
2332,5.633558431549732e-07,1.5607015353401349e-06,55mph
2333,5.633558431549732e-07,2.341052303010201e-06,55s
2334,5.633558431549732e-07,1.5607015353401349e-06,55t
2335,2.8167792157748644e-06,6.242806141360541e-06,56
2336,5.633558431549732e-07,1.5607015353401349e-06,560
2337,1.1267116863099467e-06,1.5607015353401349e-06,5600
2338,5.633558431549732e-07,1.5607015353401349e-06,5600k
2339,1.1267116863099467e-06,7.803507676700674e-07,560s
2340,1.1267116863099467e-06,7.803507676700674e-07,560x
2341,5.633558431549732e-07,2.341052303010201e-06,561
2342,1.1267116863099467e-06,7.803507676700674e-07,5610
2343,5.633558431549732e-07,1.5607015353401349e-06,561bhdv
2344,5.633558431549732e-07,1.5607015353401349e-06,563a
2345,5.633558431549732e-07,1.5607015353401349e-06,565
2346,5.633558431549732e-07,1.5607015353401349e-06,565x
2347,5.633558431549732e-07,5.462455373690473e-06,566
2348,1.1267116863099467e-06,7.803507676700674e-07,568
2349,5.633558431549732e-07,1.5607015353401349e-06,5692
2350,1.1267116863099467e-06,7.803507676700674e-07,5693
2351,5.633558431549732e-07,3.12140307068027e-06,56hz
2352,3.380135058929838e-06,2.341052303010201e-06,56k
2353,5.633558431549732e-07,1.5607015353401349e-06,56kb
2354,5.633558431549732e-07,1.5607015353401349e-06,56mbps
2355,5.633558431549732e-07,3.12140307068027e-06,56mm
2356,2.2534233726198934e-06,4.682104606020402e-06,57
2357,1.690067529464919e-06,6.242806141360541e-06,570
2358,1.690067529464919e-06,3.901753838350334e-06,5700
2359,5.633558431549732e-07,2.341052303010201e-06,570s
2360,1.1267116863099467e-06,7.803507676700674e-07,570x
2361,5.633558431549732e-07,1.5607015353401349e-06,571
2362,1.1267116863099467e-06,1.5607015353401349e-06,573
2363,1.1267116863099467e-06,1.5607015353401349e-06,5740
2364,2.2534233726198934e-06,7.803507676700674e-07,575
2365,5.633558431549732e-07,1.5607015353401349e-06,57540
2366,5.633558431549732e-07,1.5607015353401349e-06,5790
2367,5.633558431549732e-07,2.341052303010201e-06,57c
2368,3.380135058929838e-06,3.901753838350334e-06,58
2369,9.013693490479575e-06,7.803507676700683e-06,580
2370,1.1267116863099467e-06,7.803507676700674e-07,5800kb
2371,3.943490902084813e-06,9.364209212040806e-06,580ex
2372,2.2534233726198934e-06,7.803507676700674e-07,580ii
2373,1.1267116863099467e-06,7.803507676700674e-07,580mb
2374,1.1267116863099467e-06,3.12140307068027e-06,580s
2375,1.1267116863099467e-06,7.803507676700674e-07,5811
2376,1.1267116863099467e-06,7.803507676700674e-07,5812
2377,5.633558431549732e-07,2.341052303010201e-06,5850
2378,5.633558431549732e-07,1.5607015353401349e-06,586b
2379,5.633558431549732e-07,2.341052303010201e-06,58a
2380,1.690067529464919e-06,7.803507676700674e-07,58c
2381,3.7181485648228225e-05,2.3410523030102035e-05,58mm
2382,5.633558431549732e-07,2.341052303010201e-06,58u
2383,3.943490902084813e-06,1.4046313818061224e-05,59
2384,5.633558431549732e-07,2.341052303010201e-06,590
2385,1.690067529464919e-06,7.803507676700674e-07,5900
2386,5.633558431549732e-07,1.5607015353401349e-06,5902
2387,5.633558431549732e-07,1.5607015353401349e-06,590is
2388,5.633558431549732e-07,1.5607015353401349e-06,590s
2389,5.633558431549732e-07,1.5607015353401349e-06,591
2390,2.2534233726198934e-06,4.682104606020402e-06,595
2391,5.633558431549732e-07,6.242806141360541e-06,595s
2392,2.8167792157748644e-06,2.341052303010201e-06,5970
2393,1.1267116863099467e-06,7.803507676700674e-07,597ci
2394,1.1267116863099467e-06,1.5607015353401349e-06,598
2395,1.1267116863099467e-06,7.803507676700674e-07,5980
2396,5.633558431549732e-07,2.341052303010201e-06,598s
2397,1.1267116863099467e-06,1.5607015353401349e-06,599
2398,5.633558431549732e-07,3.12140307068027e-06,59hz
2399,2.2534233726198934e-06,2.341052303010201e-06,5a
2400,1.1267116863099467e-06,7.803507676700674e-07,5ah
2401,1.1267116863099467e-06,7.803507676700674e-07,5am
2402,1.1267116863099467e-06,7.803507676700674e-07,5amp
2403,1.1267116863099467e-06,1.5607015353401349e-06,5c
2404,1.1267116863099467e-06,1.5607015353401349e-06,5cm
2405,1.8027386980959154e-05,5.150315066622443e-05,5d
2406,1.1267116863099467e-06,2.341052303010201e-06,5d2
2407,5.633558431549732e-07,3.12140307068027e-06,5d3
2408,2.2534233726198934e-06,2.341052303010201e-06,5db
2409,1.1267116863099467e-06,1.5607015353401349e-06,5dbi
2410,5.633558431549732e-07,2.341052303010201e-06,5dii
2411,1.690067529464919e-06,7.803507676700674e-07,5div
2412,5.633558431549732e-07,2.341052303010201e-06,5dm3
2413,1.1267116863099467e-06,1.5607015353401349e-06,5dmk2
2414,1.1267116863099467e-06,7.803507676700674e-07,5ds
2415,5.633558431549732e-07,1.5607015353401349e-06,5dsr
2416,5.633558431549739e-06,1.7167716888741485e-05,5e
2417,5.633558431549732e-07,1.5607015353401349e-06,5ev
2418,1.1267116863099467e-06,7.803507676700674e-07,5f
2419,1.1267116863099467e-06,7.803507676700674e-07,5fd7050
2420,1.690067529464919e-06,3.901753838350334e-06,5ft
2421,1.690067529464919e-06,1.5607015353401349e-06,5g
2422,2.2534233726198934e-06,3.901753838350334e-06,5gb
2423,1.690067529464919e-06,1.5607015353401349e-06,5ghz
2424,5.633558431549732e-07,2.341052303010201e-06,5gig
2425,2.2534233726198934e-06,7.803507676700674e-07,5gz
2426,5.633558431549732e-07,1.5607015353401349e-06,5hp
2427,1.690067529464919e-06,2.341052303010201e-06,5in
2428,1.690067529464919e-06,2.341052303010201e-06,5k
2429,5.633558431549732e-07,2.341052303010201e-06,5kbm9
2430,5.633558431549732e-07,1.5607015353401349e-06,5kg
2431,5.633558431549732e-07,2.341052303010201e-06,5kh
2432,1.1267116863099467e-06,7.803507676700674e-07,5khz
2433,5.633558431549732e-07,1.5607015353401349e-06,5kw
2434,5.633558431549732e-07,1.5607015353401349e-06,5l
2435,1.690067529464919e-06,7.803507676700674e-07,5lb
2436,1.1267116863099467e-06,7.803507676700674e-07,5lbs
2437,1.1267116863099467e-06,7.803507676700674e-07,5lnb
2438,1.690067529464919e-06,5.462455373690473e-06,5m
2439,2.2534233726198934e-06,1.5607015353401349e-06,5mb
2440,1.1267116863099467e-06,5.462455373690473e-06,5mbps
2441,1.1267116863099467e-06,7.803507676700674e-07,5mhz
2442,5.633558431549732e-07,1.5607015353401349e-06,5min
2443,5.633558431549732e-07,1.5607015353401349e-06,5ml
2444,6.872941286490681e-05,5.774595680758496e-05,5mm
2445,1.1267116863099467e-06,7.803507676700674e-07,5months
2446,1.1267116863099467e-06,1.0924910747380946e-05,5mp
2447,5.633558431549732e-07,1.5607015353401349e-06,5mps
2448,1.690067529464919e-06,2.341052303010201e-06,5n
2449,1.1267116863099467e-06,7.803507676700674e-07,5ohms
2450,5.633558431549732e-07,1.5607015353401349e-06,5oz
2451,5.633558431549732e-07,1.5607015353401349e-06,5p
2452,5.633558431549732e-07,1.5607015353401349e-06,5pins
2453,1.1267116863099467e-06,7.803507676700674e-07,5pk
2454,1.1267116863099467e-06,2.341052303010201e-06,5pm
2455,5.633558431549732e-07,1.5607015353401349e-06,5r
2456,2.8167792157748644e-06,2.341052303010201e-06,5s
2457,1.1267116863099467e-06,7.803507676700674e-07,5se
2458,1.1267116863099467e-06,7.803507676700674e-07,5tb
2459,1.4083896078874336e-05,6.242806141360541e-06,5th
2460,5.633558431549732e-07,1.5607015353401349e-06,5ths
2461,1.1267116863099467e-06,7.803507676700674e-07,5uv
2462,5.070202588394763e-06,1.5607015353401349e-06,5v
2463,1.1267116863099467e-06,1.5607015353401349e-06,5vdc
2464,5.633558431549732e-07,1.5607015353401349e-06,5w
2465,5.633558431549732e-07,1.5607015353401349e-06,5watts
2466,6.196914274704707e-06,1.794806765641155e-05,5x
2467,1.1267116863099467e-06,7.803507676700674e-07,5x1
2468,1.1267116863099467e-06,7.803507676700674e-07,5x20mm
2469,5.633558431549732e-07,1.5607015353401349e-06,5x3
2470,1.1267116863099467e-06,3.901753838350334e-06,5x7
2471,5.633558431549732e-07,3.12140307068027e-06,5x7s
2472,5.633558431549732e-07,1.5607015353401349e-06,5xd
2473,1.1267116863099467e-06,7.803507676700674e-07,5xx
2474,5.633558431549732e-07,2.341052303010201e-06,5ybf9
2475,1.690067529464919e-06,1.5607015353401349e-06,5yr
